seq,epoch_start,t_rel_s,latency_ms,status,ok,error
613,1788580307.601,113.804,1438.38,200,True,
614,1788580307.406,113.609,1679.84,200,True,
615,1788580309.085,115.289,452.34,200,True,
616,1788580307.816,114.019,1736.23,200,True,
617,1788580308.677,114.881,984.75,200,True,
618,1788580308.241,114.444,1432.6,200,True,
619,1788580307.992,114.195,1852.44,200,True,
620,1788580308.613,114.816,1406.39,200,True,
621,1788580309.552,115.755,565.2,200,True,
622,1788580307.986,114.189,2131.79,200,True,
623,1788580309.844,116.047,510.62,200,True,
624,1788580310.02,116.223,493.83,200,True,
625,1788580308.817,115.02,1839.28,200,True,
626,1788580308.98,115.183,1776.0,200,True,
627,1788580310.355,116.558,642.83,200,True,
628,1788580308.621,114.824,2404.52,200,True,
629,1788580310.117,116.321,1008.88,200,True,
630,1788580308.973,115.176,2153.93,200,True,
631,1788580310.117,116.321,1104.93,200,True,
632,1788580310.656,116.859,660.86,200,True,
633,1788580311.025,117.229,509.21,200,True,
634,1788580309.538,115.741,2128.76,200,True,
635,1788580309.674,115.877,2086.08,200,True,
636,1788580311.317,117.52,754.45,200,True,
637,1788580309.039,115.243,3034.14,200,True,
638,1788580310.756,116.959,1368.62,200,True,
639,1788580309.662,115.865,2617.42,200,True,
640,1788580310.998,117.201,1319.81,200,True,
641,1788580312.125,118.328,452.31,200,True,
642,1788580311.535,117.738,1061.61,200,True,
643,1788580310.513,116.717,2154.73,200,True,
644,1788580311.127,117.33,1722.86,200,True,
645,1788580311.222,117.425,1855.28,200,True,
646,1788580311.667,117.87,1425.74,200,True,
647,1788580312.596,118.8,519.86,200,True,
648,1788580311.126,117.329,1993.62,200,True,
649,1788580312.072,118.275,1247.1,200,True,
650,1788580312.317,118.521,1084.17,200,True,
651,1788580313.12,119.323,515.44,200,True,
652,1788580312.074,118.277,1625.55,200,True,
653,1788580312.577,118.78,1167.15,200,True,
654,1788580311.76,117.963,1986.31,200,True,
655,1788580312.28,118.483,1486.52,200,True,
656,1788580312.668,118.871,1100.52,200,True,
657,1788580313.078,119.281,989.32,200,True,
658,1788580313.402,119.605,709.69,200,True,
659,1788580313.766,119.969,471.58,200,True,
660,1788580313.746,119.949,565.47,200,True,
661,1788580312.85,119.053,1493.32,200,True,
662,1788580314.312,120.515,483.76,200,True,
663,1788580313.699,119.902,1220.43,200,True,
664,1788580313.092,119.296,1893.62,200,True,
665,1788580313.116,119.319,1869.75,200,True,
666,1788580313.744,119.947,1289.54,200,True,
667,1788580314.92,121.123,501.67,200,True,
668,1788580314.986,121.189,862.24,200,True,
669,1788580314.986,121.189,869.52,200,True,
670,1788580313.319,119.522,2633.94,200,True,
671,1788580313.769,119.972,2253.45,200,True,
672,1788580313.635,119.839,2444.22,200,True,
673,1788580314.343,120.546,1775.1,200,True,
674,1788580315.855,122.059,503.84,200,True,
675,1788580315.034,121.237,1343.38,200,True,
676,1788580316.022,122.225,522.69,200,True,
677,1788580315.848,122.051,770.92,200,True,
678,1788580316.118,122.321,638.37,200,True,
679,1788580316.359,122.563,529.52,200,True,
680,1788580314.067,120.27,2917.37,200,True,
681,1788580316.377,122.58,714.84,200,True,
682,1788580316.545,122.748,578.13,200,True,
683,1788580314.111,120.315,3041.21,200,True,
684,1788580316.619,122.822,888.36,200,True,
685,1788580316.889,123.092,646.94,200,True,
686,1788580317.092,123.295,475.52,200,True,
687,1788580317.123,123.326,562.82,200,True,
688,1788580316.756,122.96,1066.61,200,True,
689,1788580317.153,123.356,699.18,200,True,
690,1788580314.238,120.441,3716.96,200,True,
691,1788580314.795,120.999,3384.3,200,True,
692,1788580316.984,123.187,1235.89,200,True,
693,1788580317.507,123.711,893.12,200,True,
694,1788580317.536,123.739,912.9,200,True,
695,1788580317.567,123.771,1045.4,200,True,
696,1788580318.18,124.383,454.09,200,True,
697,1788580317.823,124.026,1026.59,200,True,
698,1788580315.421,121.624,3449.42,200,True,
699,1788580318.613,124.816,474.95,200,True,
700,1788580315.953,122.156,3323.08,200,True,
701,1788580317.955,124.158,1447.05,200,True,
702,1788580318.871,125.074,532.78,200,True,
703,1788580317.852,124.055,1627.18,200,True,
704,1788580318.22,124.423,1494.05,200,True,
705,1788580319.276,125.479,461.4,200,True,
706,1788580316.079,122.283,3782.64,200,True,
707,1788580318.401,124.604,1472.34,200,True,
708,1788580319.402,125.605,580.29,200,True,
709,1788580318.634,124.837,1554.16,200,True,
710,1788580317.686,123.889,2673.59,200,True,
711,1788580319.873,126.076,499.29,200,True,
712,1788580318.449,124.652,1951.68,200,True,
713,1788580319.982,126.185,451.11,200,True,
714,1788580319.714,125.917,1068.3,200,True,
715,1788580319.088,125.291,1728.28,200,True,
716,1788580320.359,126.563,508.05,200,True,
717,1788580319.737,125.94,1202.09,200,True,
718,1788580318.85,125.053,2103.94,200,True,
719,1788580319.479,125.682,1888.55,200,True,
720,1788580319.404,125.607,1997.02,200,True,
721,1788580320.782,126.986,819.11,200,True,
722,1788580319.862,126.065,1920.12,200,True,
723,1788580320.188,126.391,1763.85,200,True,
724,1788580320.372,126.575,1613.21,200,True,
725,1788580320.867,127.071,1126.8,200,True,
726,1788580320.939,127.142,1056.99,200,True,
727,1788580320.954,127.157,1430.75,200,True,
728,1788580321.367,127.571,1027.5,200,True,
729,1788580320.4,126.604,2037.41,200,True,
730,1788580321.782,127.985,1048.7,200,True,
731,1788580322.384,128.587,454.95,200,True,
732,1788580321.994,128.197,937.05,200,True,
733,1788580320.433,126.636,2513.69,200,True,
734,1788580321.401,127.604,1688.21,200,True,
735,1788580321.602,127.805,1799.36,200,True,
736,1788580320.816,127.019,2626.62,200,True,
737,1788580322.931,129.134,524.18,200,True,
738,1788580322.395,128.598,1455.36,200,True,
739,1788580322.839,129.042,1033.13,200,True,
740,1788580322.831,129.034,1130.96,200,True,
741,1788580321.952,128.155,2233.56,200,True,
742,1788580321.985,128.189,2509.57,200,True,
743,1788580322.438,128.641,2101.25,200,True,
744,1788580324.185,130.388,548.81,200,True,
745,1788580322.947,129.15,1936.23,200,True,
746,1788580323.089,129.292,1853.13,200,True,
747,1788580323.85,130.054,1188.38,200,True,
748,1788580324.495,130.698,767.62,200,True,
749,1788580324.539,130.742,797.46,200,True,
750,1788580324.883,131.086,508.21,200,True,
751,1788580321.996,128.199,3406.21,200,True,
752,1788580323.455,129.659,1971.37,200,True,
753,1788580324.942,131.146,718.87,200,True,
754,1788580325.039,131.242,742.94,200,True,
755,1788580325.391,131.594,482.93,200,True,
756,1788580323.401,129.604,2505.78,200,True,
757,1788580323.443,129.646,2510.57,200,True,
758,1788580325.336,131.54,817.54,200,True,
759,1788580325.263,131.466,1023.93,200,True,
760,1788580325.402,131.606,1134.88,200,True,
761,1788580325.661,131.864,946.59,200,True,
762,1788580325.874,132.077,870.81,200,True,
763,1788580325.907,132.11,943.81,200,True,
764,1788580323.872,130.076,3091.59,200,True,
765,1788580323.962,130.165,3100.69,200,True,
766,1788580326.608,132.811,454.78,200,True,
767,1788580326.537,132.74,557.67,200,True,
768,1788580325.782,131.985,1420.28,200,True,
769,1788580327.063,133.266,507.01,200,True,
770,1788580325.953,132.156,1808.9,200,True,
771,1788580326.154,132.357,1651.82,200,True,
772,1788580326.287,132.49,1572.14,200,True,
773,1788580325.427,131.63,2593.45,200,True,
774,1788580327.57,133.773,458.81,200,True,
775,1788580324.734,130.937,3375.31,200,True,
776,1788580327.762,133.965,459.66,200,True,
777,1788580326.851,133.054,1376.74,200,True,
778,1788580327.063,133.266,1557.25,200,True,
779,1788580328.028,134.232,598.39,200,True,
780,1788580328.222,134.425,501.44,200,True,
781,1788580327.859,134.062,892.33,200,True,
782,1788580326.745,132.948,2274.61,200,True,
783,1788580328.02,134.223,1030.65,200,True,
784,1788580326.964,133.167,2260.51,200,True,
785,1788580328.627,134.83,614.89,200,True,
786,1788580328.723,134.926,551.53,200,True,
787,1788580328.62,134.823,1144.02,200,True,
788,1788580329.242,135.445,539.52,200,True,
789,1788580327.095,133.298,2929.37,200,True,
790,1788580329.051,135.254,998.15,200,True,
791,1788580328.751,134.954,1314.06,200,True,
792,1788580327.202,133.405,3039.67,200,True,
793,1788580329.224,135.428,1036.61,200,True,
794,1788580329.764,135.967,538.91,200,True,
795,1788580329.02,135.223,1385.58,200,True,
796,1788580329.781,135.984,637.62,200,True,
797,1788580330.024,136.228,496.2,200,True,
798,1788580327.806,134.009,3136.37,200,True,
799,1788580330.521,136.724,504.66,200,True,
800,1788580330.049,136.252,1000.39,200,True,
801,1788580330.242,136.445,875.8,200,True,
802,1788580330.405,136.608,858.02,200,True,
803,1788580328.109,134.313,3175.65,200,True,
804,1788580330.419,136.622,888.69,200,True,
805,1788580330.942,137.145,822.77,200,True,
806,1788580331.263,137.466,542.99,200,True,
807,1788580331.117,137.321,721.07,200,True,
808,1788580328.227,134.431,3803.59,200,True,
809,1788580331.025,137.228,1051.42,200,True,
810,1788580331.308,137.511,812.46,200,True,
811,1788580331.838,138.042,481.53,200,True,
812,1788580329.275,135.478,3062.58,200,True,
813,1788580331.765,137.968,811.49,200,True,
814,1788580332.12,138.323,506.26,200,True,
815,1788580331.049,137.253,1723.17,200,True,
816,1788580332.32,138.523,490.0,200,True,
817,1788580331.806,138.009,1037.67,200,True,
818,1788580330.065,136.268,2971.98,200,True,
819,1788580331.285,137.488,1797.65,200,True,
820,1788580332.576,138.78,677.3,200,True,
821,1788580332.844,139.047,465.64,200,True,
822,1788580330.261,136.464,3074.14,200,True,
823,1788580332.077,138.28,1493.07,200,True,
824,1788580330.303,136.506,3430.29,200,True,
825,1788580332.031,138.234,1745.72,200,True,
826,1788580333.335,139.538,494.82,200,True,
827,1788580332.81,139.013,1036.32,200,True,
828,1788580332.626,138.829,1224.26,200,True,
829,1788580332.337,138.54,1829.52,200,True,
830,1788580333.037,139.24,1231.03,200,True,
831,1788580333.83,140.033,606.5,200,True,
832,1788580333.083,139.286,1498.67,200,True,
833,1788580333.777,139.98,840.46,200,True,
834,1788580333.254,139.457,1401.18,200,True,
835,1788580333.846,140.05,886.48,200,True,
836,1788580332.773,138.976,2006.54,200,True,
837,1788580333.31,139.513,1554.16,200,True,
838,1788580333.57,139.773,1525.4,200,True,
839,1788580334.167,140.37,978.6,200,True,
840,1788580334.779,140.982,453.98,200,True,
841,1788580334.268,140.471,1070.48,200,True,
842,1788580334.655,140.858,895.76,200,True,
843,1788580333.851,140.054,1812.52,200,True,
844,1788580334.733,140.936,1027.93,200,True,
845,1788580333.733,139.936,2045.0,200,True,
846,1788580334.437,140.64,1514.11,200,True,
847,1788580335.551,141.754,456.01,200,True,
848,1788580335.145,141.349,1027.12,200,True,
849,1788580336.007,142.21,446.72,200,True,
850,1788580334.864,141.067,1683.69,200,True,
851,1788580334.581,140.785,2173.97,200,True,
852,1788580335.233,141.436,1536.96,200,True,
853,1788580336.172,142.376,621.34,200,True,
854,1788580335.778,141.981,1072.97,200,True,
855,1788580334.617,140.82,2327.36,200,True,
856,1788580335.339,141.542,1830.48,200,True,
857,1788580336.77,142.973,447.77,200,True,
858,1788580336.453,142.657,969.95,200,True,
859,1788580336.851,143.054,764.69,200,True,
860,1788580336.547,142.751,1098.45,200,True,
861,1788580337.218,143.421,499.59,200,True,
862,1788580335.095,141.298,2665.99,200,True,
863,1788580335.663,141.866,2124.12,200,True,
864,1788580336.794,142.997,1071.14,200,True,
865,1788580335.761,141.964,2281.61,200,True,
866,1788580337.169,143.372,1008.37,200,True,
867,1788580337.761,143.964,468.18,200,True,
868,1788580336.944,143.148,1413.08,200,True,
869,1788580337.787,143.99,725.83,200,True,
870,1788580338.042,144.246,765.96,200,True,
871,1788580335.951,142.154,2894.71,200,True,
872,1788580337.423,143.627,1442.17,200,True,
873,1788580336.755,142.959,2302.55,200,True,
874,1788580338.229,144.432,928.44,200,True,
875,1788580338.177,144.381,1104.86,200,True,
876,1788580338.513,144.716,930.95,200,True,
877,1788580338.866,145.069,721.36,200,True,
878,1788580339.158,145.361,444.37,200,True,
879,1788580338.808,145.012,972.62,200,True,
880,1788580337.616,143.819,2241.1,200,True,
881,1788580337.646,143.849,2414.33,200,True,
882,1788580338.845,145.049,1246.7,200,True,
883,1788580339.058,145.261,1044.44,200,True,
884,1788580339.282,145.485,1071.9,200,True,
885,1788580339.444,145.647,1095.76,200,True,
886,1788580339.602,145.805,979.04,200,True,
887,1788580337.717,143.921,3227.56,200,True,
888,1788580340.581,146.784,448.77,200,True,
889,1788580340.092,146.295,1021.81,200,True,
890,1788580337.865,144.068,3273.15,200,True,
891,1788580340.06,146.263,1301.05,200,True,
892,1788580341.03,147.233,447.75,200,True,
893,1788580340.354,146.557,1156.71,200,True,
894,1788580340.102,146.306,1443.09,200,True,
895,1788580341.138,147.341,589.19,200,True,
896,1788580340.54,146.743,1498.16,200,True,
897,1788580338.357,144.561,3693.4,200,True,
898,1788580339.587,145.79,2552.54,200,True,
899,1788580341.114,147.317,1099.01,200,True,
900,1788580341.727,147.931,496.24,200,True,
901,1788580341.545,147.749,940.61,200,True,
902,1788580341.478,147.681,1044.44,200,True,
903,1788580342.051,148.254,502.39,200,True,
904,1788580341.511,147.714,1312.4,200,True,
905,1788580342.224,148.427,688.17,200,True,
906,1788580342.522,148.725,520.73,200,True,
907,1788580339.781,145.984,3353.83,200,True,
908,1788580339.857,146.06,3281.95,200,True,
909,1788580342.486,148.689,792.15,200,True,
910,1788580342.912,149.115,560.05,200,True,
911,1788580342.038,148.241,1495.29,200,True,
912,1788580342.553,148.757,1022.57,200,True,
913,1788580342.213,148.416,1525.07,200,True,
914,1788580343.472,149.675,424.31,200,True,
915,1788580341.361,147.564,2784.86,200,True,
916,1788580342.823,149.027,1393.55,200,True,
917,1788580340.945,147.148,3279.34,200,True,
918,1788580343.576,149.779,752.42,200,True,
919,1788580343.896,150.099,441.22,200,True,
920,1788580343.043,149.246,1629.15,200,True,
921,1788580343.738,149.941,1062.97,200,True,
922,1788580344.337,150.541,473.64,200,True,
923,1788580344.672,150.875,487.55,200,True,
924,1788580342.139,148.343,3090.41,200,True,
925,1788580343.135,149.338,2169.27,200,True,
926,1788580343.139,149.342,2170.43,200,True,
927,1788580344.146,150.349,1184.38,200,True,
928,1788580344.224,150.428,1380.19,200,True,
929,1788580345.33,151.534,484.51,200,True,
930,1788580344.217,150.42,1608.92,200,True,
931,1788580345.159,151.363,818.22,200,True,
932,1788580343.278,149.481,2861.42,200,True,
933,1788580345.304,151.507,878.57,200,True,
934,1788580343.533,149.736,2794.67,200,True,
935,1788580344.328,150.531,2077.27,200,True,
936,1788580345.978,152.181,519.16,200,True,
937,1788580344.801,151.004,1721.06,200,True,
938,1788580345.604,151.808,997.21,200,True,
939,1788580345.815,152.018,849.42,200,True,
940,1788580345.23,151.433,1563.58,200,True,
941,1788580345.826,152.029,1012.03,200,True,
942,1788580344.811,151.014,2412.29,200,True,
943,1788580346.14,152.343,1119.64,200,True,
944,1788580345.309,151.512,1988.89,200,True,
945,1788580346.838,153.041,469.51,200,True,
946,1788580346.183,152.386,1280.14,200,True,
947,1788580346.328,152.531,1273.08,200,True,
948,1788580346.406,152.609,1217.37,200,True,
949,1788580347.307,153.511,450.93,200,True,
950,1788580346.497,152.7,1302.23,200,True,
951,1788580347.259,153.462,740.9,200,True,
952,1788580347.298,153.501,742.91,200,True,
953,1788580346.664,152.868,1427.75,200,True,
954,1788580347.623,153.826,692.74,200,True,
955,1788580347.463,153.666,972.48,200,True,
956,1788580346.522,152.725,2194.57,200,True,
957,1788580348.0,154.203,756.53,200,True,
958,1788580348.316,154.519,453.32,200,True,
959,1788580346.602,152.805,2209.95,200,True,
960,1788580348.435,154.638,466.59,200,True,
961,1788580348.812,155.015,487.13,200,True,
962,1788580348.769,154.972,923.07,200,True,
963,1788580346.793,152.997,2917.71,200,True,
964,1788580348.902,155.105,915.34,200,True,
965,1788580349.299,155.502,598.34,200,True,
966,1788580347.223,153.426,2682.72,200,True,
967,1788580349.711,155.914,660.96,200,True,
968,1788580349.897,156.1,781.41,200,True,
969,1788580349.692,155.895,991.91,200,True,
970,1788580347.601,153.804,3085.1,200,True,
971,1788580350.372,156.575,472.58,200,True,
972,1788580349.906,156.109,939.66,200,True,
973,1788580347.758,153.961,3315.29,200,True,
974,1788580350.684,156.887,524.35,200,True,
975,1788580350.845,157.048,472.73,200,True,
976,1788580350.846,157.049,516.49,200,True,
977,1788580350.679,156.882,741.25,200,True,
978,1788580347.799,154.002,3878.19,200,True,
979,1788580351.074,157.277,628.4,200,True,
980,1788580351.317,157.521,458.7,200,True,
981,1788580351.208,157.412,632.94,200,True,
982,1788580348.041,154.244,4023.79,200,True,
983,1788580351.362,157.565,717.83,200,True,
984,1788580351.677,157.881,501.53,200,True,
985,1788580351.776,157.979,500.88,200,True,
986,1788580351.702,157.905,621.72,200,True,
987,1788580351.841,158.044,634.25,200,True,
988,1788580348.092,154.295,4703.67,200,True,
989,1788580352.324,158.527,511.3,200,True,
990,1788580352.179,158.382,667.96,200,True,
991,1788580352.277,158.48,720.5,200,True,
992,1788580352.065,158.268,992.97,200,True,
993,1788580348.717,154.92,4384.59,200,True,
994,1788580352.08,158.283,1082.88,200,True,
995,1788580352.796,158.999,535.75,200,True,
996,1788580352.835,159.038,554.27,200,True,
997,1788580352.475,158.679,1019.38,200,True,
998,1788580352.847,159.05,818.32,200,True,
999,1788580352.997,159.201,813.91,200,True,
1000,1788580348.757,154.96,5141.99,200,True,
1001,1788580353.058,159.261,983.86,200,True,
1002,1788580349.817,156.02,4352.32,200,True,
1003,1788580353.163,159.366,1027.28,200,True,
1004,1788580353.665,159.868,687.3,200,True,
1005,1788580353.389,159.592,1006.49,200,True,
1006,1788580354.042,160.245,482.65,200,True,
1007,1788580353.101,159.304,1633.78,200,True,
1008,1788580353.811,160.015,989.49,200,True,
1009,1788580353.899,160.102,950.63,200,True,
1010,1788580350.686,156.889,4273.24,200,True,
1011,1788580353.332,159.535,1707.03,200,True,
1012,1788580354.396,160.599,782.05,200,True,
1013,1788580351.42,157.623,3875.52,200,True,
1014,1788580354.801,161.004,828.36,200,True,
1015,1788580354.849,161.052,814.0,200,True,
1016,1788580355.295,161.499,461.01,200,True,
1017,1788580354.352,160.556,1406.4,200,True,
1018,1788580355.039,161.242,850.38,200,True,
1019,1788580354.959,161.162,1069.74,200,True,
1020,1788580353.495,159.698,2589.62,200,True,
1021,1788580354.735,160.938,1388.89,200,True,
1022,1788580354.169,160.373,2195.63,200,True,
1023,1788580356.029,162.232,419.43,200,True,
1024,1788580356.084,162.288,482.76,200,True,
1025,1788580355.178,161.381,1503.08,200,True,
1026,1788580355.889,162.092,801.46,200,True,
1027,1788580355.629,161.832,1241.16,200,True,
1028,1788580356.124,162.327,791.17,200,True,
1029,1788580355.756,161.96,1200.13,200,True,
1030,1788580355.663,161.866,1479.96,200,True,
1031,1788580356.681,162.884,481.21,200,True,
1032,1788580354.19,160.393,3108.15,200,True,
1033,1788580354.524,160.728,2873.62,200,True,
1034,1788580356.448,162.652,969.21,200,True,
1035,1788580356.567,162.77,954.28,200,True,
1036,1788580355.759,161.962,2193.14,200,True,
1037,1788580357.162,163.365,814.42,200,True,
1038,1788580357.298,163.501,815.14,200,True,
1039,1788580356.365,162.568,1794.88,200,True,
1040,1788580356.915,163.118,1572.67,200,True,
1041,1788580357.398,163.601,1091.74,200,True,
1042,1788580356.87,163.074,1624.47,200,True,
1043,1788580357.418,163.621,1091.66,200,True,
1044,1788580356.69,162.894,1902.5,200,True,
1045,1788580357.522,163.725,1467.87,200,True,
1046,1788580357.952,164.155,1185.34,200,True,
1047,1788580357.976,164.18,1324.9,200,True,
1048,1788580356.956,163.16,2477.81,200,True,
1049,1788580358.989,165.193,457.16,200,True,
1050,1788580358.488,164.691,1018.08,200,True,
1051,1788580358.509,164.713,1006.41,200,True,
1052,1788580358.113,164.317,1425.74,200,True,
1053,1788580357.143,163.346,2455.38,200,True,
1054,1788580359.137,165.341,533.95,200,True,
1055,1788580359.516,165.719,452.05,200,True,
1056,1788580358.49,164.693,1658.1,200,True,
1057,1788580359.506,165.709,926.37,200,True,
1058,1788580359.539,165.742,968.21,200,True,
1059,1788580358.593,164.796,1930.36,200,True,
1060,1788580358.16,164.363,2370.43,200,True,
1061,1788580359.434,165.637,1137.54,200,True,
1062,1788580358.495,164.698,2133.77,200,True,
1063,1788580359.599,165.802,1090.78,200,True,
1064,1788580360.53,166.734,448.05,200,True,
1065,1788580360.432,166.635,624.35,200,True,
1066,1788580360.507,166.711,839.49,200,True,
1067,1788580359.671,165.874,1824.78,200,True,
1068,1788580359.301,165.505,2309.74,200,True,
1069,1788580359.447,165.65,2199.63,200,True,
1070,1788580360.629,166.832,1108.71,200,True,
1071,1788580359.968,166.171,1832.44,200,True,
1072,1788580361.496,167.699,523.38,200,True,
1073,1788580361.737,167.941,443.1,200,True,
1074,1788580361.8,168.003,446.97,200,True,
1075,1788580360.689,166.893,1634.35,200,True,
1076,1788580360.148,166.351,2399.22,200,True,
1077,1788580360.523,166.726,2094.35,200,True,
1078,1788580362.18,168.384,502.82,200,True,
1079,1788580360.978,167.182,1745.38,200,True,
1080,1788580361.646,167.849,1104.63,200,True,
1081,1788580360.572,166.775,2446.38,200,True,
1082,1788580362.324,168.527,1026.37,200,True,
1083,1788580362.247,168.45,1140.02,200,True,
1084,1788580362.724,168.927,679.6,200,True,
1085,1788580361.347,167.55,2296.13,200,True,
1086,1788580362.547,168.75,1201.9,200,True,
1087,1788580361.056,167.26,2695.45,200,True,
1088,1788580363.018,169.221,787.16,200,True,
1089,1788580363.752,169.955,469.78,200,True,
1090,1788580363.749,169.952,479.63,200,True,
1091,1788580362.618,168.821,1913.22,200,True,
1092,1788580364.222,170.425,389.57,200,True,
1093,1788580363.643,169.846,1083.25,200,True,
1094,1788580362.019,168.223,2729.44,200,True,
1095,1788580361.611,167.814,3137.76,200,True,
1096,1788580362.751,168.954,1998.02,200,True,
1097,1788580363.805,170.009,1004.37,200,True,
1098,1788580364.228,170.432,802.15,200,True,
1099,1788580362.683,168.887,2673.04,200,True,
1100,1788580364.531,170.734,860.78,200,True,
1101,1788580364.749,170.952,891.25,200,True,
1102,1788580363.35,169.553,2306.5,200,True,
1103,1788580365.356,171.56,429.1,200,True,
1104,1788580364.611,170.814,1183.6,200,True,
1105,1788580364.749,170.952,1058.64,200,True,
1106,1788580364.726,170.929,1101.75,200,True,
1107,1788580364.749,170.952,1099.44,200,True,
1108,1788580363.387,169.59,2461.11,200,True,
1109,1788580365.807,172.011,505.14,200,True,
1110,1788580365.848,172.052,530.45,200,True,
1111,1788580365.657,171.86,791.48,200,True,
1112,1788580365.64,171.843,1012.77,200,True,
1113,1788580363.403,169.607,3349.8,200,True,
1114,1788580365.392,171.595,1422.09,200,True,
1115,1788580365.828,172.031,1037.77,200,True,
1116,1788580365.785,171.989,1133.97,200,True,
1117,1788580364.81,171.013,2142.71,200,True,
1118,1788580365.795,171.998,1157.59,200,True,
1119,1788580366.753,172.956,553.76,200,True,
1120,1788580365.031,171.234,2498.53,200,True,
1121,1788580366.814,173.017,729.83,200,True,
1122,1788580365.848,172.052,1816.52,200,True,
1123,1788580366.379,172.582,1369.0,200,True,
1124,1788580366.919,173.123,908.77,200,True,
1125,1788580366.448,172.651,1467.35,200,True,
1126,1788580366.866,173.069,1077.4,200,True,
1127,1788580366.313,172.516,1638.03,200,True,
1128,1788580366.952,173.156,1099.87,200,True,
1129,1788580367.307,173.51,945.33,200,True,
1130,1788580367.943,174.146,510.62,200,True,
1131,1788580366.952,173.156,1501.34,200,True,
1132,1788580368.052,174.256,450.88,200,True,
1133,1788580367.529,173.732,1002.71,200,True,
1134,1788580366.653,172.856,2012.95,200,True,
1135,1788580367.951,174.154,965.89,200,True,
1136,1788580367.828,174.031,1102.37,200,True,
1137,1788580368.454,174.657,502.2,200,True,
1138,1788580368.532,174.735,502.02,200,True,
1139,1788580367.544,173.747,1513.37,200,True,
1140,1788580367.748,173.951,1481.04,200,True,
1141,1788580367.665,173.868,1591.01,200,True,
1142,1788580368.931,175.134,588.7,200,True,
1143,1788580369.034,175.237,508.79,200,True,
1144,1788580368.666,174.869,889.96,200,True,
1145,1788580368.503,174.706,1058.42,200,True,
1146,1788580367.915,174.119,1848.2,200,True,
1147,1788580369.229,175.432,606.64,200,True,
1148,1788580368.917,175.12,939.48,200,True,
1149,1788580368.454,174.657,1467.97,200,True,
1150,1788580368.956,175.159,1053.68,200,True,
1151,1788580369.543,175.746,700.03,200,True,
1152,1788580368.252,174.456,2009.6,200,True,
1153,1788580369.856,176.059,444.2,200,True,
1154,1788580369.562,175.765,763.18,200,True,
1155,1788580370.01,176.213,642.05,200,True,
1156,1788580369.057,175.26,1863.35,200,True,
1157,1788580369.835,176.039,1094.63,200,True,
1158,1788580369.256,175.459,1753.9,200,True,
1159,1788580369.764,175.967,1282.3,200,True,
1160,1788580370.262,176.465,991.16,200,True,
1161,1788580370.325,176.528,1041.56,200,True,
1162,1788580369.922,176.125,1509.73,200,True,
1163,1788580371.01,177.213,521.72,200,True,
1164,1788580370.652,176.855,1089.52,200,True,
1165,1788580369.556,175.759,2363.13,200,True,
1166,1788580370.3,176.503,1648.69,200,True,
1167,1788580371.366,177.57,631.46,200,True,
1168,1788580369.519,175.722,2490.31,200,True,
1169,1788580370.92,177.123,1143.25,200,True,
1170,1788580371.741,177.944,455.5,200,True,
1171,1788580370.93,177.133,1315.51,200,True,
1172,1788580371.531,177.735,781.91,200,True,
1173,1788580371.046,177.249,1291.26,200,True,
1174,1788580371.431,177.635,912.54,200,True,
1175,1788580372.246,178.449,509.81,200,True,
1176,1788580371.253,177.456,1502.28,200,True,
1177,1788580372.313,178.517,453.71,200,True,
1178,1788580372.337,178.54,520.96,200,True,
1179,1788580371.998,178.201,909.29,200,True,
1180,1788580371.919,178.122,1090.54,200,True,
1181,1788580370.243,176.446,2859.01,200,True,
1182,1788580372.197,178.4,1003.61,200,True,
1183,1788580372.755,178.959,532.89,200,True,
1184,1788580371.949,178.152,1388.0,200,True,
1185,1788580372.755,178.959,733.62,200,True,
1186,1788580372.344,178.547,1296.35,200,True,
1187,1788580372.858,179.061,872.94,200,True,
1188,1788580372.767,178.97,1071.58,200,True,
1189,1788580372.907,179.11,1017.42,200,True,
1190,1788580373.009,179.213,948.51,200,True,
1191,1788580373.489,179.692,478.12,200,True,
1192,1788580372.063,178.267,1959.27,200,True,
1193,1788580373.288,179.491,808.37,200,True,
1194,1788580372.01,178.213,2187.47,200,True,
1195,1788580373.102,179.305,1126.62,200,True,
1196,1788580373.64,179.844,588.01,200,True,
1197,1788580373.958,180.161,566.9,200,True,
1198,1788580373.731,179.934,807.41,200,True,
1199,1788580374.228,180.432,500.64,200,True,
1200,1788580374.228,180.432,550.06,200,True,
1201,1788580373.839,180.042,1092.46,200,True,
1202,1788580373.924,180.128,1153.99,200,True,
1203,1788580373.2,179.404,1979.54,200,True,
1204,1788580373.337,179.54,1861.38,200,True,
1205,1788580374.023,180.226,1187.98,200,True,
1206,1788580374.538,180.742,678.15,200,True,
1207,1788580375.198,181.402,398.05,200,True,
1208,1788580373.967,180.17,1683.03,200,True,
1209,1788580375.18,181.383,496.13,200,True,
1210,1788580374.778,180.982,964.2,200,True,
1211,1788580374.729,180.932,1108.11,200,True,
1212,1788580374.097,180.3,2004.9,200,True,
1213,1788580374.525,180.728,1580.29,200,True,
1214,1788580375.65,181.853,459.73,200,True,
1215,1788580375.596,181.8,560.08,200,True,
1216,1788580375.676,181.879,534.55,200,True,
1217,1788580375.217,181.42,1027.99,200,True,
1218,1788580374.197,180.4,2098.21,200,True,
1219,1788580374.931,181.134,1378.46,200,True,
1220,1788580375.837,182.04,705.69,200,True,
1221,1788580375.743,181.946,861.52,200,True,
